userName,content,score,at,appVersion,text,label,sentiment
dudhi,Good,0.9998444318771362,2021-12-03 23:36:00,4.27.2,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Mama Nina&abbas,Sip lah,0.9998041987419128,2022-02-04 15:39:17,4.27.2,"Translated(src=id, dest=en, text=b'That's fine', pronunciation=b'That's fine', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998041987419128}]"
Cinmey Mey,trm ksh  sesuai bintang yg aq berikan sangat membantu bangget setiap kali sibuktdk aq sell pake gojek soal gokar dll y emg terkadang tdk menyenakan  tdk semua pasti y ad juga sangat memuas kan pelayanan y sopan santun ymanusiami buat aq pikir saat dpt kurang memyenangan mgkn mut abang gojek ytp ingat kawan mereka sm manusia biasa seperti kita kadang ad emosibahagia hati y ttp semangat pencari rupiah semoga berkah tuk kalian semua amin ,0.9990251064300537,2021-11-12 14:43:29,4.27.2,"Translated(src=id, dest=en, text=Thank you, according to the stars that I gave, it really helps whenever I'm busy. I don't sell using Gojek for go-karts, etc., sometimes it's not fun, not all of it is definitely also very satisfying, the service is polite and human, so I think when it gets less fun, maybe it's better. Gojek brothers remember their friends and are ordinary people like us, sometimes we are emotional, happy at heart, but still have the spirit of seeking rupiah, good luck to all of you, amen', pronunciation=[[]], extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9990251064300537}]"
Ike Lela,bagus,0.9998444318771362,2022-02-19 05:00:29,4.27.2,"Translated(src=id, dest=en, text=b'good', pronunciation=b'good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Jopi Moningka,baik,0.9998444318771362,2022-01-27 12:01:53,4.27.2,"Translated(src=id, dest=en, text=b'good', pronunciation=b'good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Aldi Ramadhan,Sangat membabtu,0.9997938275337219,2022-01-04 10:47:07,4.27.2,"Translated(src=id, dest=en, text=Very helpful', pronunciation=Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997938275337219}]"
Wiwin Agus,Mantap,0.9997685551643372,2022-02-19 23:49:29,4.27.2,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Koes Wanto,Ok,0.9989097118377686,2021-11-14 04:51:41,4.27.2,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Saminah Minah,Pokeke matabbbbb,0.9588884115219116,2022-02-19 05:01:27,4.27.2,"Translated(src=id, dest=en, text=b'Pokeke eyesbbbbb', pronunciation=b'Pokeke eyesbbbbb', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9588884115219116}]"
Galuh Filasti,Diskon go ride kurang bnyak,0.9996292591094971,2022-02-21 13:20:02,4.27.2,"Translated(src=id, dest=en, text=There's not much goride discount', pronunciation=There's not much goride discount', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996292591094971}]"
Eriska Siti Rohmania,Saya pengguna gojek sejak lama boleh nggak kasih saran untuk mimin gojek selanjutnya aplikasi gocar di kasih opsi ibu hamil supaya driver baca dan tau jadi lebih hati hati dan pelan2 Karena buat beberapa orang seperti saya sungkan jika harus ngomong langsung Sedangkan kadang sopir driver tidak notice meskipun perut sudah terlihat besar Terimakasih ,0.9976375102996826,2022-11-12 14:25:04,4.27.2,"Translated(src=id, dest=en, text=b'I've been a GoJek user for a long time, can I give some advice to GoJek admins? Next, the GoCar application is given an option for pregnant women so that drivers can read and know, so be more careful and slow down. Because for some people like me, they feel embarrassed if they have to speak directly. Meanwhile, sometimes drivers don't pay attention. even though the stomach already looks big Thank you', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9976375102996826}]"
Rosita Dewi,Sangat membantu,0.9994805455207825,2022-02-21 14:40:22,4.27.2,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Agus awank,Sangat membantu nice,0.9997914433479309,2021-12-31 04:38:38,4.27.2,"Translated(src=id, dest=en, text=b'Very helpful nice', pronunciation=b'Very helpful nice', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997914433479309}]"
allifya deflora,Aplikasi ini lumayan ribet ya saya udah laporin klo no hp hilang n untuk ubah ke no baru susah banget,0.9992663264274597,2021-11-13 02:06:45,4.27.2,"Translated(src=id, dest=en, text=b'This application is quite complicated, I've reported it if the cellphone number is lost and changing it to a new number is really difficult', pronunciation=b'This application is quite complicated, I've reported it if the cellphone number is lost and changing it to a new number is really difficult', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992663264274597}]"
Rends Official,Semakin memonopoli sesukanya menaikkan harga jasa aplikasi,0.99718177318573,2022-02-19 07:53:18,4.27.2,"Translated(src=id, dest=en, text=b'More and more monopolies increase the price of application services as they please', pronunciation=b'More and more monopolies increase the price of application services as they please', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99718177318573}]"
Saeful aris Saeful,Sangat bermanfaat,0.9994669556617737,2022-05-17 13:51:57,4.27.2,"Translated(src=id, dest=en, text=b'Very useful', pronunciation=b'Very useful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994669556617737}]"
Kurawa Puppak,Sangat butassik,0.9996261596679688,2022-10-08 16:32:10,4.27.2,"Translated(src=id, dest=en, text=b'Very rude', pronunciation=b'Very rude', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996261596679688}]"
Riki Saputra 2023,Aplikasinya Sangat Bagus Sekali Terima Kasih GOJEK,0.9998342990875244,2022-07-05 01:21:37,4.27.2,"Translated(src=id, dest=en, text=b'The application is very good, thank you GOJEK', pronunciation=b'The application is very good, thank you GOJEK', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998342990875244}]"
Ramon Sadega,Aplikasi makin kesini makin parah udah nunggu driver lamaa kadang banyak yg di cancel teruss sekali nya dapet harga 2x lipat kaya yg sengaja banget gitu mentang mumpung lgi urgent babget Bener parah pantes pelan2 udh kesaingin sama provider lain MXM sama INDRVR LEBIH BAGUS DAN MURAH JUGA,0.9976415634155273,2022-04-19 09:42:38,4.27.2,"Translated(src=id, dest=en, text=b'The application is getting worse and worse, I've been waiting for drivers for a long time, sometimes a lot of people are being cancelled, and then I get twice the price, which is very deliberately like that, even though it's an urgent matter, it's really bad, it's no wonder I'm starting to compete with other providers, MXM and INDRVR are BETTER AND CHEAP TOO ', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9976415634155273}]"
ddesy fitria,Knp di minta bayar tol  parkir padahal gk lewat tol dan gk masuk parkiran Bikin laporan gk di tindak lanjut,0.995112955570221,2022-10-08 22:42:28,4.27.2,"Translated(src=id, dest=en, text=why are you asked to pay the parking toll even though you didn't pass the toll road and didn't enter the parking lot? Make a report without following up', pronunciation=why are you asked to pay the parking toll even though you didn't pass the toll road and didn't enter the parking lot? Make a report without following up', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.995112955570221}]"
Bakti Uwuu,Gud,0.856080949306488,2022-03-07 05:47:37,4.27.2,"Translated(src=id, dest=en, text=b'Gud', pronunciation=b'Gud', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.856080949306488}]"
RAYAS STORE,Aplikasi nya error minta update di update malah gk bisa,0.9989523887634277,2022-07-05 02:48:33,4.27.2,"Translated(src=id, dest=en, text=The application has an error asking for an update but it can't be updated.', pronunciation=The application has an error asking for an update but it can't be updated.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989523887634277}]"
Geraldi Al,Setiap ada promo diskon gojek pasti susah dapet driver,0.9991757273674011,2021-11-13 23:14:58,4.27.2,"Translated(src=id, dest=en, text=b'Every time there is a Gojek discount promo, it's hard to get a driver', pronunciation=b'Every time there is a Gojek discount promo, it's hard to get a driver', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991757273674011}]"
Debby Anindia puspita,Mantul,0.5578252673149109,2022-03-06 11:42:53,4.27.2,"Translated(src=id, dest=en, text=b'Mantul', pronunciation=b'Mantul', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5578252673149109}]"
Devina Adkhairahmah,Gojek Itu Proses Nya Lambat bener kecewa Saya psn Gojek liat Di peta wkt 8menit tapiii gx pernah berubah Saya nunggu sdh 1jam lbh masa wkt Yg terlihat di Peta msh Sama Aja 8menit aja and posisi nya ojek jg msh di posisi Yg sama Sebener Nya tuh Gojek Niat mo Kerja Gx siee Beda sangat jauh dgn Gojek online yg Lain Dia lebih cpt dtg Nya Sesuai Dgn Prediksi wkt yg di tetap kan di PEta GPS Nya Kenapa hrs Up date terus Siiiiiii,0.99513840675354,2021-12-03 15:32:56,4.27.2,"Translated(src=id, dest=en, text=b'Gojek, the process is slow, really disappointed. I ordered Gojek. I saw it on the map, it took 8 minutes, but it never changed. I waited for 1 hour. The time shown on the map was still the same, 8 minutes and the position of the motorbike taxi was still in the same position. Actually, that's true. Gojek Intentions to work Gx siee Very different from other online Gojeks. He arrives faster according to the predicted time fixed on the GPS map. Why do you have to keep up to date Siiiiiii', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.99513840675354}]"
Nuno Channel,Oke,0.9986165761947632,2022-03-06 11:43:54,4.27.2,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Anha Bhawell,Masuk,0.8298057317733765,2022-01-03 12:13:33,4.27.2,"Translated(src=id, dest=en, text=b'Sign in', pronunciation=b'Sign in', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8298057317733765}]"
Sula Nida,Sangat membantu,0.9994805455207825,2022-07-19 22:08:38,4.27.2,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Atin Supriyatin,Cepat  baik dan sopan,0.9986826777458191,2022-03-07 05:09:54,4.27.2,"Translated(src=id, dest=en, text=b'Fast, kind and polite', pronunciation=b'Fast, kind and polite', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986826777458191}]"
Ika Riyani,Mantap,0.9997685551643372,2022-03-06 11:48:41,4.27.2,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Sugeng Rianto,Top,0.9960929751396179,2022-03-22 13:20:57,4.27.2,"Translated(src=id, dest=en, text=b'Top', pronunciation=b'Top', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9960929751396179}]"
ChunkY,Selalu ada promo,0.9695916175842285,2022-01-03 12:37:23,4.27.2,"Translated(src=id, dest=en, text=b'There are always promotions', pronunciation=b'There are always promotions', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9695916175842285}]"
Andi K,Bagus sekali,0.9998596906661987,2021-12-03 02:00:43,4.27.2,"Translated(src=id, dest=en, text=b'Very good', pronunciation=b'Very good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998596906661987}]"
Achnas Nasihi,Recomended,0.9987854361534119,2022-03-06 12:07:21,4.27.2,"Translated(src=id, dest=en, text=b'Recommended', pronunciation=b'Recommended', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987854361534119}]"
Mey Cahaya,Sebel bgt install harus diulangulang ngabisin kuota sama penyimpanan,0.999782145023346,2021-12-03 02:04:45,4.27.2,"Translated(src=id, dest=en, text=I'm really annoyed that the installation has to be done over and over again, using up my quota and storage.', pronunciation=I'm really annoyed that the installation has to be done over and over again, using up my quota and storage.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999782145023346}]"
Indah Nurfadilah,Go ride nya sering bnyk promo  Go food nya sering bnyk promo jg dong,0.9957420229911804,2021-11-13 02:01:13,4.27.2,"Translated(src=id, dest=en, text=b'Go ride often has lots of promotions. Go food often has lots of promotions too, bro', pronunciation=b'Go ride often has lots of promotions. Go food often has lots of promotions too, bro', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9957420229911804}]"
Hadrawati Hadrawati,Memuaskan,0.9997820258140564,2022-02-22 09:13:18,4.27.2,"Translated(src=id, dest=en, text=b'Satisfactory', pronunciation=b'Satisfactory', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997820258140564}]"
Gito So,Bagus,0.9998444318771362,2022-03-22 12:09:12,4.27.2,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
M. Maska Ferdinand,Mantap masalah saya dudah teratasi,0.9483397006988525,2022-01-03 10:18:01,4.27.2,"Translated(src=id, dest=en, text=Great, my problem has been resolved', pronunciation=Great, my problem has been resolved', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9483397006988525}]"
Meldi Haikal,Bgg kasih thr,0.9995492100715637,2022-06-03 13:54:45,4.27.2,"Translated(src=id, dest=en, text=b'Bgg thank you thr', pronunciation=b'Bgg thank you thr', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995492100715637}]"
Miima FazRi,Sangatt membantu sekali,0.9994805455207825,2021-11-30 09:36:30,4.27.2,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Andik purwanto Andik,siiip,0.8494768142700195,2022-04-04 14:32:08,4.27.2,"Translated(src=id, dest=en, text=b'sip', pronunciation=b'sip', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8494768142700195}]"
Matheos 123,Oke banget,0.999703586101532,2021-11-17 15:30:36,4.27.2,"Translated(src=id, dest=en, text=b'Very OK', pronunciation=b'Very OK', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999703586101532}]"
Siti Mariah,Ok,0.9989097118377686,2022-03-04 13:41:53,4.27.2,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Pak Murni,Ok,0.9989097118377686,2022-01-04 08:19:43,4.27.2,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
iman sulaeman,Cukup membantu,0.9995788931846619,2021-12-31 05:36:26,4.27.2,"Translated(src=id, dest=en, text=b'Quite helpful', pronunciation=b'Quite helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995788931846619}]"
Lestari Tari,Selama pake gojek sih gak ada kendalaamanmakasih bg ojol,0.9976348876953125,2021-11-17 00:00:07,4.27.2,"Translated(src=id, dest=en, text=b'As long as you use Gojek, there are no problems, safety, thanks Ojol', pronunciation=b'As long as you use Gojek, there are no problems, safety, thanks Ojol', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9976348876953125}]"
anggo 30,Udah gak ada promo lg,0.9944761395454407,2022-02-22 10:03:47,4.27.2,"Translated(src=id, dest=en, text=There are no promotions anymore', pronunciation=There are no promotions anymore', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9944761395454407}]"
Dhilah Roti,mantap,0.9994410872459412,2022-03-04 05:13:54,4.27.2,"Translated(src=id, dest=en, text=b'steady', pronunciation=b'steady', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994410872459412}]"
Agus Tomi,Minn kenapa gk bisa di perbarui,0.99726402759552,2022-03-07 06:54:37,4.27.2,"Translated(src=id, dest=en, text=Min, why can't it be updated', pronunciation=Min, why can't it be updated', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.99726402759552}]"
Jex Soebank,Sebagian driver mengemudi dalam keadaan mengantuk dan itu membahayakan bagi penumpang,0.9975147247314453,2021-11-13 23:55:53,4.27.2,"Translated(src=id, dest=en, text=b'Some drivers drive while drowsy and this is dangerous for passengers', pronunciation=b'Some drivers drive while drowsy and this is dangerous for passengers', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9975147247314453}]"
